##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): Aug. 9, 2016, 10:12 a.m.
## Download Date (Y/M/D): 2016/09/26
##
## Query String: {&quot;sort&quot;:&quot;kic&quot;,&quot;kics&quot;:[],&quot;campaign&quot;:[&quot;-2&quot;],&quot;etvlong&quot;:true,&quot;cols&quot;:[&quot;sdepth&quot;,&quot;glon&quot;,&quot;scdata&quot;,&quot;camp&quot;,&quot;pteff&quot;,&quot;cteff&quot;,&quot;ra&quot;,&quot;bjd0&quot;,&quot;morph&quot;,&quot;glat&quot;,&quot;n&quot;,&quot;koi&quot;,&quot;pdepth&quot;,&quot;kic&quot;,&quot;lcdata&quot;,&quot;dec&quot;,&quot;koiid&quot;,&quot;keff&quot;,&quot;p&quot;,&quot;sep&quot;,&quot;pwidth&quot;,&quot;swidth&quot;,&quot;bjd0err&quot;,&quot;perr&quot;,&quot;kmag&quot;],&quot;etvshort&quot;:true,&quot;incat1&quot;:true,&quot;kois&quot;:[]}
##
KIC,camp,KOI,Mult,period,period_err,bjd0,bjd0_err,pdepth,sdepth,pwidth,swidth,sep,morph,RA,DEC,GLon,GLat,kmag,Teff,Teff(Pinsonneault),Teff(Casagrande),KOI,SC,
2860788,Kepler,-1,1,5.2597422,0.0000116,54965.066911,0.041162,0.0998,0.0915,0.0423,0.0427,0.4997,0.37,293.2073,38.0090,71.2519,8.9071,14.0430,5319.0000,5564.0000,-9999.0000,False,False,
2970804,Kepler,3993,1,0.6869923,0.0000006,54964.658323,0.102079,0.0071,-1.0000,0.1486,-1.0000,1.0000,0.61,286.1070,38.1076,68.8750,13.9891,9.1600,-1.0000,-1.0000,-1.0000,True,False,
2972514,Kepler,-1,1,0.5034853,0.0000071,54999.881938,0.025770,0.4708,0.4118,0.1315,0.1441,0.5025,0.74,286.6858,38.1703,69.1234,13.5981,14.0310,6346.0000,-1.0000,-1.0000,False,False,
2973509,Kepler,-1,1,6.6276114,0.0000161,54958.918282,0.037474,0.2150,0.1357,0.0321,0.0408,0.4343,0.24,287.0257,38.1710,69.2363,13.3544,13.5580,6058.0000,6309.0000,6252.0000,False,False,
2983113,Kepler,-1,1,0.3951601,0.0000003,55001.969640,0.024093,0.1813,0.1641,0.1815,0.2109,0.5049,0.89,289.8630,38.1524,70.1822,11.3239,15.1520,6321.0000,-1.0000,-1.0000,False,False,
2987433,Kepler,4959,1,420.9300000,0.0050535,55029.680109,0.106658,0.0652,-1.0000,0.0020,-1.0000,1.0000,0.00,290.9390,38.1196,70.5304,10.5490,13.8580,6205.0000,6472.0000,6321.0000,True,False,
2988984,Kepler,-1,1,0.7130196,0.0000033,54999.991556,0.041446,0.2018,0.1939,0.1275,0.1621,0.5009,0.82,291.2880,38.1720,70.7023,10.3265,15.3160,7160.0000,-1.0000,-1.0000,False,False,
2996347,Kepler,-1,1,0.3010109,0.0000002,55002.146322,0.018906,0.0969,0.1002,0.1839,0.1732,0.5072,0.90,292.8854,38.1937,71.2994,9.2171,15.4480,5445.0000,-1.0000,-1.0000,False,False,
2997455,Kepler,6098,1,1.1298500,0.0000013,54964.788647,0.013905,0.0045,-1.0000,0.0676,-1.0000,1.0000,0.45,293.1304,38.1278,71.3301,9.0157,13.8000,4795.0000,4966.0000,5019.0000,True,False,
2998124,Kepler,-1,1,28.5978844,0.0001293,54957.385528,0.056015,0.0894,0.0027,0.0108,0.0131,0.4719,0.08,293.2664,38.1261,71.3787,8.9202,13.1190,6374.0000,6603.0000,6438.0000,False,False,
3003991,Kepler,6099,1,7.2447788,0.0000184,54964.859085,0.023069,0.0937,0.0048,0.0178,0.0186,0.4993,0.13,294.4900,38.1996,71.9004,8.1048,13.9260,5366.0000,5533.0000,5388.0000,True,False,
3097352,Kepler,3648,1,4.0298400,0.0000236,54999.654921,0.029231,0.1186,-1.0000,0.0408,-1.0000,1.0000,0.30,285.6870,38.2612,68.8840,14.3531,16.9360,5760.0000,-1.0000,-1.0000,True,False,
3098194,Kepler,-1,1,30.4765309,0.0001451,54969.971978,0.060392,0.2401,0.2486,0.0133,0.0216,0.6325,0.10,286.0031,38.2857,69.0094,14.1354,13.9010,5328.0000,5485.0000,5630.0000,False,False,
3102000,Kepler,3373,1,57.0600095,0.0003488,54997.255620,0.054576,0.0687,0.0034,0.0054,0.0066,0.0790,0.03,287.3495,38.2860,69.4513,13.1697,15.9360,5718.0000,5966.0000,5969.0000,True,False,
3102024,Kepler,-1,1,13.7825215,0.0000460,54958.697369,0.050322,0.2190,0.1542,0.0202,0.0075,0.6986,0.15,287.3561,38.2122,69.3845,13.1346,12.8090,5117.0000,5354.0000,5262.0000,False,True,
3104113,Kepler,-1,1,0.8467860,0.0000008,54965.284916,0.050595,0.3662,0.3333,0.1610,0.1943,0.5007,0.85,288.0397,38.2941,69.6895,12.6802,13.4470,5910.0000,6089.0000,6535.0000,False,False,
3113266,Kepler,1088,1,0.9958613,0.0000010,54964.847534,0.008549,0.0045,0.0050,0.0444,0.0445,0.4991,0.39,290.6394,38.2846,70.5752,10.8331,15.5770,5077.0000,5346.0000,5388.0000,True,False,
3114667,Kepler,3763,1,0.8885831,0.0000027,54999.753222,0.014018,0.3758,0.3156,0.0796,0.0759,0.4999,0.52,290.9972,38.2826,70.6997,10.5802,17.3750,-1.0000,-1.0000,-1.0000,True,False,
3115480,Kepler,-1,1,3.6937025,0.0000070,54968.194275,0.021590,0.0235,0.0124,0.0346,0.0351,0.5007,0.28,291.1932,38.2447,70.7346,10.4255,14.4690,5961.0000,6230.0000,6130.0000,False,False,
3119295,Kepler,-1,1,0.4396981,0.0000058,55000.054095,0.024182,0.3456,0.2798,0.1267,0.1238,0.4989,0.75,292.0597,38.2669,71.0652,9.8276,14.2680,7236.0000,-1.0000,-1.0000,False,False,
3120320,Kepler,2126,1,10.2656134,0.0000300,54959.222315,0.034945,0.1431,0.0127,0.0197,0.0210,0.5230,0.14,292.2920,38.2845,71.1651,9.6731,10.8850,5676.0000,5904.0000,5893.0000,True,True,
3122985,Kepler,1949,1,0.9934885,0.0000010,54965.600017,0.013701,0.0235,-1.0000,0.0747,-1.0000,1.0000,0.47,292.9189,38.2067,71.3233,9.1997,14.7010,5592.0000,5868.0000,5775.0000,True,False,
3124420,Kepler,3918,1,0.9489508,0.0000029,55000.571511,0.025091,0.2476,0.1065,0.1328,0.1300,0.5046,0.60,293.2454,38.2722,71.5020,9.0025,18.2410,-1.0000,-1.0000,-1.0000,True,False,
3127817,Kepler,-1,1,4.3271394,0.0000087,54955.117734,0.046655,0.0579,0.0512,0.0645,0.0583,0.5017,0.48,293.9997,38.2323,71.7458,8.4598,12.1550,6504.0000,6422.0000,6352.0000,False,True,
3127873,Kepler,-1,1,0.6715256,0.0000006,54964.982325,0.041188,0.2033,0.1685,0.1442,0.1666,0.5017,0.91,294.0107,38.2636,71.7779,8.4669,15.1530,6069.0000,6285.0000,6408.0000,False,False,
3128793,Kepler,1786,1,24.6793813,0.0001054,54970.770924,0.122631,0.0080,-1.0000,0.0285,-1.0000,1.0000,0.23,294.2070,38.2235,71.8154,8.3120,14.6330,4371.0000,4668.0000,4425.0000,True,True,
3218683,Kepler,-1,1,0.7716695,0.0000007,54965.118326,0.028861,0.3336,0.2787,0.1321,0.1333,0.4983,0.69,286.4006,38.3762,69.2239,13.8861,15.9980,5119.0000,5389.0000,5099.0000,False,False,
3221207,Kepler,-1,1,0.4738303,0.0000003,54953.960358,0.028449,0.3646,0.3326,0.1381,0.1582,0.5013,0.81,287.3409,38.3257,69.4856,13.1922,11.9750,6414.0000,6578.0000,6571.0000,False,False,
3222471,Kepler,-1,1,618.4200000,0.0073539,55369.551410,0.097825,0.0246,0.0086,0.0008,0.0012,0.2207,0.00,287.7878,38.3104,69.6202,12.8667,14.4910,4903.0000,5130.0000,5024.0000,False,False,
3228824,Kepler,1100,1,0.7309423,0.0000008,54970.345617,0.028785,0.0005,-1.0000,0.1614,-1.0000,1.0000,0.64,289.7648,38.3524,70.3320,11.4800,15.7360,4606.0000,-1.0000,-1.0000,True,False,
3228863,Kepler,-1,1,0.7309440,0.0000007,54954.262345,0.028985,0.4821,0.2801,0.1587,0.1203,0.5003,0.65,289.7748,38.3668,70.3487,11.4792,11.8160,6561.0000,6813.0000,6605.0000,False,False,
3230227,Kepler,-1,1,7.0471062,0.0000175,54958.702238,-1,0.0658,-1.0000,0.0148,-1.0000,1.0000,-1.00,290.1126,38.3999,70.4963,11.2550,9.0020,7972.0000,-9999.0000,-9999.0000,False,True,
3230578,Kepler,381,1,6.3376101,0.0000150,54958.828915,0.011983,0.0025,0.0009,0.0109,0.0988,0.5168,0.26,290.2036,38.3749,70.5052,11.1799,13.4060,-1.0000,-1.0000,-1.0000,True,True,
3230787,Kepler,6101,1,17.7340523,0.0000662,54959.183688,0.044793,0.1824,-1.0000,0.0134,-1.0000,1.0000,0.09,290.2548,38.3417,70.4925,11.1293,12.5530,5669.0000,5905.0000,6085.0000,True,True,
3231120,Kepler,3643,1,3.9000900,0.0000224,55001.478119,0.024579,0.1159,-1.0000,0.0350,-1.0000,1.0000,0.25,290.3444,38.3771,70.5563,11.0816,16.5970,5555.0000,-1.0000,-1.0000,True,False,
3232823,Kepler,-1,1,0.4239069,0.0000003,54964.862867,0.024275,0.0283,0.0253,0.2541,0.2380,0.5043,0.94,290.8528,38.3266,70.6887,10.7014,15.1420,6172.0000,6428.0000,5980.0000,False,False,
3240159,Kepler,3515,1,82.1376549,0.0005905,55029.121410,0.038712,0.2087,-1.0000,0.0021,-1.0000,1.0000,0.00,292.7132,38.3697,71.3948,9.4180,12.2610,6128.0000,6414.0000,6321.0000,True,False,
3240706,Kepler,1098,1,5.4898651,0.0000124,54970.003288,0.020455,0.0006,-1.0000,0.0213,-1.0000,1.0000,0.21,292.8561,38.3726,71.4496,9.3197,15.0300,5760.0000,5952.0000,5912.0000,True,False,
3240976,Kepler,-1,1,15.2388691,0.0000537,55002.377433,-1,0.0006,-1.0000,0.1166,-1.0000,1.0000,-1.00,292.9291,38.3280,71.4361,9.2484,14.5020,6124.0000,6408.0000,6470.0000,False,False,
3241344,Kepler,5984,1,3.9126783,0.0000076,54966.428168,0.023524,0.2793,0.0156,0.0333,0.0475,0.4989,0.24,293.0165,38.3185,71.4596,9.1831,14.7560,5422.0000,5755.0000,5584.0000,True,False,
3241619,Kepler,-1,1,1.7033444,0.0000022,54955.247951,0.019477,0.4742,0.1625,0.0645,0.0612,0.5007,0.44,293.0949,38.3613,71.5268,9.1483,12.5240,5165.0000,5433.0000,5140.0000,False,True,
3245776,Kepler,-1,1,1.4920589,0.0000019,55001.643004,0.078571,0.0154,0.0152,0.2593,0.2703,0.5046,0.96,294.0740,38.3191,71.8511,8.4491,14.3770,5839.0000,6078.0000,6261.0000,False,False,
3247294,Kepler,-1,1,67.4188276,0.0004415,54966.433454,0.046596,0.1722,0.1032,0.0040,0.0086,0.7569,0.02,294.4399,38.3808,72.0429,8.2253,13.9240,5811.0000,6119.0000,6163.0000,False,False,
3248019,Kepler,1759,1,2.6682217,0.0000050,55098.773000,0.019924,0.0475,0.0462,0.0417,0.0417,0.5000,0.37,294.5968,38.3701,72.0922,8.1119,15.3870,6075.0000,-1.0000,-1.0000,True,False,
3248332,Kepler,-1,1,7.3636066,0.0000187,54956.975010,0.036772,0.1249,0.0974,0.0270,0.0216,0.5262,0.20,294.6647,38.3330,72.0848,8.0474,13.1020,6578.0000,6795.0000,7160.0000,False,False,
3323289,Kepler,-1,1,33.6932012,0.0001642,54991.866206,0.043305,0.4521,0.2938,0.0077,0.0069,0.6577,0.05,285.3366,38.4505,68.9513,14.6804,14.8980,5229.0000,5402.0000,5524.0000,False,False,
3327980,Kepler,-1,1,4.2310217,0.0000085,54967.106634,0.042965,0.4254,0.3175,0.0565,0.0589,0.4991,0.44,287.1761,38.4335,69.5321,13.3543,12.1190,7321.0000,-9999.0000,7410.0000,False,False,
3335816,Kepler,-1,1,7.4220063,0.0000188,54954.355631,0.022997,0.0210,0.0106,0.0189,0.0190,0.4993,0.16,289.6983,38.4066,70.3589,11.5505,12.0840,6079.0000,6354.0000,6178.0000,False,True,
3338660,Kepler,3795,1,1.8733805,0.0000057,55002.252623,0.056241,0.5067,0.0996,0.1455,0.1364,0.5029,0.60,290.4742,38.4274,70.6478,11.0122,14.8070,5722.0000,-1.0000,-1.0000,True,False,
3339538,Kepler,-1,1,14.6580139,0.0000499,54958.816851,0.019182,0.1206,-1.0000,0.0074,-1.0000,1.0000,0.05,290.7394,38.4141,70.7287,10.8198,13.3910,4955.0000,5064.0000,5121.0000,False,False,
3339563,Kepler,-1,1,0.8412315,0.0000008,54965.376860,0.120256,0.2254,0.1036,0.1430,0.3358,0.5155,0.72,290.7460,38.4431,70.7575,10.8280,14.1760,5367.0000,5628.0000,5438.0000,False,False,
3340313,Kepler,3677,1,30.5537000,0.0004153,55006.985602,0.191221,0.0500,-1.0000,0.0063,-1.0000,1.0000,0.05,290.9640,38.4695,70.8584,10.6865,16.2450,6208.0000,-1.0000,-1.0000,True,False,
3341934,Kepler,-1,1,18.8394967,0.0000723,54970.768578,0.036673,0.1923,0.0221,0.0102,0.0183,0.5222,0.07,291.3862,38.4915,71.0279,10.4001,15.2910,5992.0000,6206.0000,5755.0000,False,False,
3342425,Kepler,-1,1,0.3934148,0.0000003,54964.942901,0.024483,0.2620,0.2397,0.2154,0.1640,0.4979,0.94,291.5162,38.4545,71.0405,10.2926,15.0890,6035.0000,6111.0000,6306.0000,False,False,
3342592,Kepler,402,1,17.1773261,0.0000639,54969.191539,0.061224,0.0249,-1.0000,0.0195,-1.0000,1.0000,0.13,291.5563,38.4463,71.0473,10.2608,14.9230,5717.0000,6007.0000,5838.0000,True,False,
3344427,Kepler,3764,1,0.6517851,0.0000017,55000.003110,0.013749,0.3402,0.2108,0.1059,0.1070,0.4983,0.57,292.0024,38.4352,71.1969,9.9438,15.8320,4676.0000,-1.0000,-1.0000,True,False,
3345675,Kepler,1772,1,120.0040103,0.0009445,55083.146716,0.022688,0.0356,-1.0000,0.0011,-1.0000,1.0000,0.00,292.3007,38.4021,71.2745,9.7205,15.6350,4105.0000,4271.0000,4393.0000,True,False,
3347485,Kepler,5985,1,7.5448413,0.0000194,54955.024047,0.045785,0.0039,-1.0000,0.0330,-1.0000,1.0000,0.28,292.7797,38.4486,71.4901,9.4078,12.9200,5659.0000,6010.0000,5346.0000,True,False,
3348093,Kepler,3590,1,7.9644200,0.0000629,55000.364628,0.018000,0.2622,0.1551,0.0107,0.0239,0.5054,0.12,292.9253,38.4810,71.5724,9.3214,16.2000,4295.0000,-1.0000,-1.0000,True,False,
3351945,Kepler,-1,1,1.0805381,0.0000012,54965.329700,0.019091,0.0320,-1.0000,0.0659,-1.0000,1.0000,0.50,293.8845,38.4457,71.8936,8.6398,14.7340,4744.0000,4933.0000,5082.0000,False,False,
3352751,Kepler,-1,1,3.4954552,0.0000064,54954.597119,0.042074,0.1376,0.0251,0.0603,0.0729,0.5015,0.50,294.0719,38.4269,71.9465,8.5013,13.4440,7909.0000,-9999.0000,6447.0000,False,False,
3353233,Kepler,-1,1,0.3157777,0.0000002,55002.057634,0.016595,0.0357,0.0279,0.1060,0.1186,0.5023,0.75,294.1923,38.4395,72.0026,8.4240,15.9580,4586.0000,-1.0000,-1.0000,False,False,
3354616,Kepler,-1,1,0.2769826,0.0000002,55000.188881,0.014963,0.0069,0.0061,0.1447,0.1234,0.5030,0.76,294.5276,38.4240,72.1142,8.1852,15.9260,5093.0000,5220.0000,5374.0000,False,False,
3427776,Kepler,-1,1,4.0166817,0.0000079,54967.239974,0.014678,0.0340,0.0078,0.0217,0.0277,0.5006,0.17,286.4526,38.5383,69.3937,13.9143,15.3710,5292.0000,5518.0000,5357.0000,False,False,
3428468,Kepler,3582,1,114.9086796,0.0009445,55032.449947,0.047005,0.1857,0.1066,0.0023,0.0015,0.0786,0.00,286.7234,38.5957,69.5359,13.7438,15.9270,4279.0000,4371.0000,4389.0000,True,False,
3431321,Kepler,-1,1,1.0150487,0.0000011,54954.417815,0.065919,0.0092,0.0039,0.2489,0.2647,0.5115,0.79,287.7745,38.5040,69.7965,12.9565,11.1970,9589.0000,-9999.0000,-9999.0000,False,False,
3433668,Kepler,3415,1,15.0217983,0.0000521,54991.740114,0.078628,0.0001,-1.0000,0.0142,-1.0000,1.0000,0.12,288.5491,38.5652,70.1132,12.4317,13.1090,5440.0000,5696.0000,5828.0000,True,False,
3437778,Kepler,-1,1,0.6355819,0.0000012,55002.015043,0.032359,0.4472,0.2139,0.1706,0.1733,0.5039,0.68,289.7997,38.5609,70.5359,11.5456,15.7040,6929.0000,-1.0000,-1.0000,False,False,
3437800,Kepler,-1,1,0.3626791,0.0000002,54964.746426,0.020464,0.0717,0.0721,0.2381,0.2641,0.5020,0.97,289.8042,38.5608,70.5374,11.5423,13.8710,6185.0000,6453.0000,6532.0000,False,False,
3438975,Kepler,300,1,2.9760959,0.0000050,55004.632617,0.039852,0.0001,-1.0000,0.0734,-1.0000,1.0000,0.46,290.1202,38.5095,70.5996,11.2974,12.3020,5694.0000,5984.0000,6047.0000,True,True,
3439031,Kepler,4980,1,5.9520263,0.0000137,54954.068169,0.038300,0.4053,0.4156,0.0372,0.0352,0.5001,0.33,290.1327,38.5137,70.6078,11.2904,11.2870,6337.0000,6585.0000,6707.0000,True,True,
3439180,Kepler,-1,1,0.3250651,0.0000003,55002.039112,0.016434,0.1838,0.1591,0.1041,0.1042,0.5027,0.76,290.1690,38.5392,70.6438,11.2759,14.3660,5597.0000,-1.0000,-1.0000,False,False,
3440230,Kepler,-1,1,2.8811010,0.0000049,54967.238413,0.055493,0.6512,0.0825,0.1028,0.0945,0.5042,0.54,290.4713,38.5286,70.7394,11.0586,13.6360,7869.0000,-9999.0000,6456.0000,False,True,
3441784,Kepler,976,1,52.5687259,0.0003133,54965.403536,0.042882,0.0244,-1.0000,0.0051,-1.0000,1.0000,0.03,290.9444,38.5389,70.9148,10.7309,9.7290,-1.0000,-1.0000,-1.0000,True,True,
3442054,Kepler,3593,1,117.6813820,0.0009445,54980.206233,0.094879,0.0493,0.0016,0.0045,0.0067,0.2634,0.02,291.0188,38.5699,70.9693,10.6924,12.1120,6206.0000,6434.0000,6512.0000,True,False,
3443519,Kepler,-1,1,0.3536270,0.0000002,54953.826091,0.019651,0.0286,0.0222,0.2661,0.2333,0.5093,0.89,291.4070,38.5679,71.1048,10.4197,11.4810,5929.0000,6194.0000,6008.0000,False,True,
3443790,Kepler,1185,1,1.6657838,0.0000022,54955.201970,0.013020,0.0019,0.0009,0.0447,0.0477,0.5002,0.34,291.4763,38.5006,71.0682,10.3411,11.8400,6024.0000,6276.0000,6252.0000,True,True,
3448245,Kepler,-1,1,0.5134900,0.0000004,54953.953327,0.027074,0.3307,0.1693,0.1644,0.1806,0.5023,0.69,292.6186,38.5249,71.5004,9.5548,11.8640,6573.0000,6722.0000,6756.0000,False,False,
3449540,Kepler,4982,1,3.2120062,0.0000057,54965.493715,0.028963,0.3777,0.3851,0.0492,0.0466,0.5000,0.40,292.9370,38.5931,71.6775,9.3649,14.1940,6216.0000,6465.0000,6419.0000,True,False,
3454864,Kepler,-1,1,0.2941204,0.0000002,54964.780262,0.013257,0.0426,0.0271,0.1569,0.0966,0.5011,0.69,294.2217,38.5311,72.0952,8.4468,13.7310,5791.0000,6105.0000,6079.0000,False,False,
3458919,Kepler,-1,1,0.8920610,0.0000009,54964.815308,0.014423,0.0783,0.0586,0.0895,0.0803,0.5005,0.54,295.1403,38.5975,72.4989,7.8463,13.8150,5063.0000,5551.0000,-9999.0000,False,False,
3459199,Kepler,3725,1,3.1410343,0.0000054,54999.890746,0.020340,0.0022,0.0016,0.0380,0.0344,0.5001,0.33,295.2029,38.5196,72.4535,7.7660,10.0550,4907.0000,5107.0000,5110.0000,True,True,
3530668,Kepler,5986,1,1.9462005,0.0000029,55004.235182,0.027950,0.1434,0.0196,0.0781,0.0567,0.5026,0.48,287.0397,38.6403,69.6813,13.5362,13.9930,-1.0000,-1.0000,-1.0000,True,False,
3534118,Kepler,3641,1,178.4135574,0.0015784,55051.226914,0.020554,0.0322,-1.0000,0.0006,-1.0000,1.0000,0.00,288.3278,38.6276,70.0967,12.6149,13.9440,5684.0000,5995.0000,5905.0000,True,False,
3542573,Kepler,-1,1,6.9427958,0.0000172,54959.807593,0.031661,0.0889,0.0837,0.0258,0.0279,0.4994,0.25,290.8592,38.6338,70.9715,10.8325,12.1610,5741.0000,5886.0000,6042.0000,False,True,
3543270,Kepler,-1,1,4.1769294,0.0000083,54966.195961,0.030949,0.0612,0.0217,0.0435,0.0397,0.5010,0.33,291.0576,38.6453,71.0518,10.6987,15.2200,5288.0000,5526.0000,5385.0000,False,False,
3544694,Kepler,3629,1,3.8457000,0.0000221,5500.426884,0.023668,0.0970,0.0520,0.0363,0.0372,0.4999,0.29,291.4463,38.6398,71.1841,10.4243,15.9250,6172.0000,-1.0000,-1.0000,True,False,
3545476,Kepler,-1,1,0.3176886,0.0000002,54964.739951,0.018560,0.0106,0.0072,0.2579,0.2292,0.5039,0.88,291.6633,38.6440,71.2651,10.2747,14.8210,5319.0000,5442.0000,5898.0000,False,False,
3547091,Kepler,1177,1,3.3055782,0.0000062,55096.322121,0.015722,0.0132,-1.0000,0.0266,-1.0000,1.0000,0.22,292.0785,38.6315,71.4020,9.9794,15.5370,5360.0000,5605.0000,-9999.0000,True,True,
3547111,Kepler,-1,1,1.2078359,0.0000249,55000.126516,0.064491,0.0166,0.0167,0.2454,0.3165,0.5062,0.96,292.0839,38.6750,71.4434,9.9953,14.3980,6401.0000,-1.0000,-1.0000,False,False,
3547315,Kepler,3736,1,1.2847000,0.0000033,54999.596630,0.013851,0.0260,0.0202,0.0614,0.0562,0.5010,0.48,292.1373,38.6024,71.3967,9.9252,16.6390,5235.0000,-1.0000,-1.0000,True,False,
3547874,Kepler,-1,1,19.6921722,0.0000765,54999.266982,-1,-0.0013,-1.0000,0.0485,-1.0000,1.0000,-1.00,292.2829,38.6657,71.5064,9.8526,10.9520,6371.0000,6553.0000,6466.0000,False,True,
3549994,Kepler,-1,1,0.3471816,0.0000005,55000.000868,0.017768,0.4363,0.3976,0.1324,0.1317,0.5008,0.74,292.8239,38.6227,71.6631,9.4569,16.1020,5544.0000,-1.0000,-1.0000,False,False,
3556229,Kepler,3899,1,0.7967202,0.0000028,55000.337470,0.026273,0.1545,0.0481,0.1484,0.1295,0.5010,0.61,294.3519,38.6047,72.2094,8.3917,17.6560,-1.0000,-1.0000,-1.0000,True,False,
3557421,Kepler,-1,1,0.3937276,0.0000003,54953.706725,0.017995,0.2075,0.1703,0.1401,0.1283,0.5002,0.70,294.6349,38.6269,72.3349,8.2075,10.0270,-1.0000,-1.0000,-1.0000,False,False,
3558822,Kepler,-1,1,1.3534207,0.0000016,54953.844462,0.069759,0.0587,0.0299,0.1511,0.3019,0.5024,0.71,294.9443,38.6301,72.4538,7.9964,12.2520,6188.0000,6426.0000,-9999.0000,False,False,
3558981,Kepler,52,1,2.9878585,0.0000128,54965.154915,0.018298,0.0403,-1.0000,0.0339,-1.0000,1.0000,0.24,294.9774,38.6784,72.5092,7.9967,13.1090,-1.0000,-1.0000,-1.0000,True,False,
3560212,Kepler,-1,1,0.3460643,0.0000002,55000.205217,0.017050,0.4836,0.4874,0.1171,0.1379,0.5005,0.74,295.2470,38.6481,72.5840,7.7974,15.5250,5233.0000,5278.0000,5043.0000,False,False,
3633901,Kepler,-1,1,0.8073870,0.0000385,54999.655075,0.049277,0.0213,0.0115,0.2606,0.2330,0.4943,0.84,287.9176,38.7873,70.1086,12.9724,14.9440,7184.0000,-1.0000,-1.0000,False,False,
3641446,Kepler,-1,1,2.1000143,0.0000030,55000.215748,0.118014,0.0186,0.0172,0.2369,0.2865,0.5108,0.95,290.2465,38.7899,70.9009,11.3307,8.3690,-1.0000,-1.0000,-1.0000,False,True,
3644542,Kepler,3511,1,119.6797949,0.0009445,55009.105590,0.202592,0.2945,0.2570,0.0084,0.0052,0.8198,0.06,291.1706,38.7652,71.2009,10.6728,8.3510,8075.0000,-9999.0000,-9999.0000,True,True,
3654950,Kepler,1766,1,8.1347246,0.0000226,55003.927327,0.036104,0.0559,0.0585,0.0307,0.0245,0.5017,0.26,293.8329,38.7363,72.1344,8.8113,15.8580,5233.0000,5457.0000,5603.0000,True,False,
3655326,Kepler,-1,1,15.0665034,0.0000529,54973.654266,0.039133,0.0803,0.0523,0.0139,0.0152,0.5673,0.11,293.9253,38.7390,72.1709,8.7489,14.2130,6122.0000,6255.0000,6665.0000,False,False,
3656322,Kepler,-1,1,3.6636036,0.0000168,54956.379473,0.049192,0.0614,-1.0000,0.0663,-1.0000,1.0000,0.56,294.1603,38.7674,72.2832,8.6004,13.0610,5075.0000,5376.0000,5375.0000,False,False,
3659940,Kepler,-1,1,0.8962698,0.0000009,54965.564596,0.012620,0.0828,-1.0000,0.0693,-1.0000,1.0000,0.55,295.0046,38.7755,72.6056,8.0244,15.2610,5344.0000,5548.0000,5486.0000,False,False,
3662635,Kepler,-1,1,0.9393755,0.0000010,54965.012755,0.020073,0.1077,0.0905,0.0896,0.0851,0.4996,0.57,295.5693,38.7261,72.7752,7.6143,14.9040,5589.0000,5897.0000,5506.0000,False,True,
3729724,Kepler,-1,1,16.4187555,0.0000589,54999.176469,-1,-0.0018,-1.0000,0.0767,-1.0000,1.0000,-1.00,285.6555,38.8505,69.4328,14.6093,12.0930,-1.0000,-1.0000,-1.0000,False,False,
3730067,Kepler,-1,1,0.2940786,0.0000002,54964.887243,0.009790,0.3828,0.2076,0.1435,0.1245,0.5000,0.62,285.8078,38.8948,69.5233,14.5179,14.6100,4099.0000,4201.0000,-9999.0000,False,True,
3732732,Kepler,-1,1,0.3961872,0.0000003,54953.918666,0.024091,0.2080,0.2000,0.1927,0.2157,0.5047,0.94,286.8804,38.8930,69.8668,13.7524,13.4620,5946.0000,6134.0000,6402.0000,False,False,
3734660,Kepler,-1,1,19.9421366,0.0000780,55004.352911,-1,-0.0001,-1.0000,0.0739,-1.0000,1.0000,-1.00,287.6238,38.8554,70.0749,13.2090,12.9350,6030.0000,6298.0000,6409.0000,False,False,
3734868,Kepler,805,1,10.3280360,0.0000319,54966.268921,0.060487,0.0165,-1.0000,0.0334,-1.0000,1.0000,0.23,287.6967,38.8865,70.1281,13.1701,15.6460,5415.0000,5604.0000,5592.0000,True,True,
3735597,Kepler,-1,1,1.9663556,0.0000028,54954.425217,0.077638,0.1877,0.1194,0.1349,0.1219,0.5009,0.67,287.9744,38.8424,70.1789,12.9550,12.2400,6556.0000,6892.0000,7010.0000,False,False,
3735629,Kepler,3544,1,9.3283461,0.0000571,54999.322469,0.147492,0.4467,0.2224,0.0158,0.0159,0.5001,0.13,287.9880,38.8918,70.2294,12.9659,16.1440,4877.0000,-1.0000,-1.0000,True,False,
3743834,Kepler,-1,1,0.2736148,0.0000002,54964.543136,0.016525,0.4260,0.3373,0.1340,0.1216,0.4991,0.76,290.5462,38.8726,71.0807,11.1568,14.0760,4889.0000,5019.0000,5013.0000,False,True,
3745184,Kepler,-1,1,0.3042328,0.0000002,54964.732045,0.013602,0.3921,0.2160,0.1664,0.1027,0.5020,0.67,290.9542,38.8742,71.2244,10.8722,15.0310,4607.0000,4886.0000,4483.0000,False,False,
3749404,Kepler,-1,1,20.3063852,0.0000795,54981.166190,-1,-0.0023,-1.0000,0.0640,-1.0000,1.0000,-1.00,292.0795,38.8371,71.5886,10.0716,10.5750,7144.0000,-9999.0000,7249.0000,False,True,
